price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city
515000,4,2,3200,6473,2,0,0,3,3200,0,2005,0,3514,32
732000,3,2,2330,1987,2,0,4,3,1410,920,2004,2003,3707,35
415000,3,2,1950,8868,1,0,0,3,1350,600,1964,2000,1042,36
1655000,4,3,3080,4815,2,0,3,3,2300,780,1937,2009,2118,35
535000,2,1,1040,5527,1,0,0,3,1040,0,1951,1994,3806,35
540000,4,4,1960,3565,2,0,0,3,1960,0,1940,2003,1782,35
525000,5,3,2750,3800,1,0,0,5,1750,1000,1926,0,4024,35
570000,3,1,1930,36210,1,0,0,3,1930,0,1977,2004,1104,42
569950,5,4,4850,40902,2,0,0,3,4850,0,2001,0,2670,14
283200,4,2,1982,6406,2,0,0,3,1982,0,2004,2003,2326,18
1100000,3,2,2640,4050,1,0,0,5,1750,890,1926,0,1046,35
830000,4,2,1850,50662,1,0,0,3,1430,420,1978,0,3456,31
495000,4,2,1940,9144,1,0,0,4,1430,510,1956,0,1421,3
292050,5,3,2840,7199,1,0,0,3,1710,1130,2003,0,174,40
415000,5,1,1900,10226,1,0,0,3,1130,770,1961,2004,4268,19
295832,5,1,1410,6400,1,0,0,5,960,450,1955,0,1686,10
450000,4,2,2520,8515,2,0,0,3,2520,0,1999,0,2470,11
1381000,4,3,3160,9525,2,0,0,3,3160,0,1997,0,3366,23
857000,4,3,3720,29043,2,0,0,3,3720,0,1991,0,55,19
499950,3,3,1820,1501,2,0,0,3,1430,390,2014,0,3942,35
465000,3,2,1560,8640,1,0,0,5,1560,0,1967,0,853,19
329000,3,1,1600,5952,1,0,0,4,1150,450,1964,0,4158,35
475000,3,2,1230,11502,1,0,0,4,1230,0,1984,0,1117,31
255000,3,1,960,8100,1,0,0,3,960,0,1955,2005,1696,36
435000,3,1,1270,4000,1,0,2,3,1270,0,1928,1954,3017,35
685000,3,2,2810,7700,2,0,0,3,2810,0,2001,0,3733,3
715000,2,2,2160,5581,1,0,0,3,2160,0,2002,0,2037,31
780000,3,3,2520,2152,1,0,0,3,1560,960,1925,2006,1554,35
345000,2,1,1180,844,2,0,0,3,990,190,2005,0,2726,35
355000,4,2,1810,4970,2,0,0,3,1810,0,2003,0,103,32
282000,3,2,1680,15711,1,0,0,3,1240,440,1994,0,1661,18
244000,3,1,910,5250,1,0,0,4,910,0,1971,0,561,6
967500,3,3,3250,5797,2,0,2,4,2370,880,1951,1999,2599,35
375000,3,1,2000,7294,1,0,0,3,1520,480,1965,1993,3525,35
1600000,3,3,3790,19000,2,0,4,3,3790,0,1985,0,1391,35
527500,3,1,2310,78844,1,0,0,3,1760,550,1977,2004,1614,16
994000,3,2,2510,6339,1,0,2,5,1810,700,1932,2002,2723,35
313000,3,1,1320,6205,1,0,0,5,1320,0,1948,1985,1050,36
587000,3,2,2370,217800,2,0,0,3,2370,0,1979,2014,2644,31
304000,3,1,900,7500,1,0,0,4,900,0,1972,0,4063,19
675000,3,2,2540,7680,2,0,1,4,2540,0,1940,2001,426,35
305000,4,1,2100,9288,1,0,0,4,1050,1050,1968,0,1205,32
280000,3,1,1200,6250,1,0,0,3,920,280,1943,2002,119,35
960000,5,4,3720,15200,2,0,0,3,3720,0,2005,0,830,33
500000,3,2,1760,4539,2,0,0,3,1760,0,1988,2000,2982,16
274950,3,1,1670,7415,1,0,0,3,1320,350,1987,2000,1263,9
455600,3,2,2420,8252,2,0,0,3,2420,0,1998,2006,3871,38
970000,5,3,3480,15185,2,0,0,4,3480,0,1964,0,2914,23
312900,4,2,1630,4473,2,0,0,3,1630,0,2003,0,2124,21
535000,4,2,2340,5600,2,0,0,3,2340,0,1921,2013,67,35
427000,2,1,920,3780,1,0,0,3,920,0,1910,2006,4140,35
405000,2,1,910,6490,1,0,0,3,910,0,1942,1999,4185,35
480000,3,1,1150,4945,1,0,2,3,1150,0,1943,2002,3124,35
725000,3,1,2500,4774,1,0,2,3,1450,1050,1940,1996,3131,35
293000,4,2,3250,235063,1,0,2,3,3250,0,1973,2013,1305,1
268000,4,2,1930,6600,1,0,0,4,1030,900,1967,0,722,6
475000,4,3,3400,234352,2,0,0,3,2500,900,1991,0,1562,41
488000,3,2,1590,2550,3,0,0,3,1590,0,1985,0,3809,35
760000,4,2,3330,7399,2,0,0,3,3330,0,2009,0,796,31
1710000,5,4,4590,14685,2,0,0,3,4590,0,2009,0,3763,19
754950,3,2,2610,7256,2,0,0,3,2610,0,2014,0,442,19
263900,3,2,1658,2700,2,0,0,3,1658,0,2014,0,1824,10
460000,3,3,1600,1431,2,0,0,3,1240,360,2006,0,4090,35
399950,3,3,1296,1051,3,0,0,3,1296,0,2009,0,500,35
370000,2,2,1280,835,2,0,0,3,1080,200,2009,0,3021,35
1149000,4,3,5940,11533,2,0,4,3,4950,990,2004,2003,3747,38
450800,4,3,2510,5311,2,0,0,3,2510,0,2009,0,2930,32
627000,3,3,2710,3475,2,0,0,3,1650,1060,2005,0,4520,16
495000,3,2,1750,1548,3,0,0,3,1750,0,2013,1923,3059,35
310000,3,1,1430,19901,1,0,0,4,1430,0,1927,0,4203,17
550000,4,1,1660,34848,1,0,0,1,930,730,1933,0,3694,31
215000,2,1,1320,8865,1,0,0,4,1320,0,1943,0,2161,6
799000,4,3,2580,209523,2,0,0,3,2580,0,1984,0,2157,31
630000,4,2,2740,43101,2,0,0,3,2740,0,1993,0,1520,42
267000,3,2,2495,4400,2,0,0,3,2495,0,2007,0,2881,14
900000,6,2,2300,24773,1,0,0,4,2300,0,1950,1985,2519,23
365000,3,1,1300,12240,1,0,0,3,1300,0,1963,2008,3966,17
544500,4,2,2230,10414,1,0,0,5,1450,780,1974,0,2580,16
599000,4,2,2020,2750,1,0,0,3,1010,1010,1917,2014,2704,35
815000,4,2,2000,3800,2,0,0,3,2000,0,2001,0,4060,35
254000,2,1,1060,8187,1,0,0,4,1060,0,1952,0,1241,36
740000,2,1,2080,4800,1,0,0,5,1080,1000,1923,0,2801,35
225000,3,2,2030,24829,1,0,0,4,1220,810,1979,0,2958,1
925000,3,2,2690,7000,2,0,0,5,1840,850,1943,0,3853,35
1285000,4,2,3240,10800,1,0,0,3,2260,980,1946,0,3645,35
537000,3,2,1550,12920,2,0,0,5,1550,0,1999,0,214,19
335000,4,2,1480,3132,1,0,0,5,740,740,1910,0,3652,35
840000,4,2,3040,2800,2,0,0,3,2100,940,1906,2014,2679,35
224000,3,1,1560,7300,1,0,0,4,1040,520,1964,0,3177,1
395000,3,2,2250,3757,2,0,0,3,2250,0,2006,0,3834,32
450000,3,1,1100,4600,1,0,0,3,1100,0,1917,2009,3052,35
681000,3,1,1700,6356,1,0,0,3,1700,0,1907,1983,3073,35
898000,5,1,2680,28014,1,0,0,4,1450,1230,1963,0,2285,3
370000,3,1,800,2296,1,0,0,4,800,0,1908,0,544,35
429000,2,1,1350,6315,1,0,0,3,1350,0,2005,0,1960,31
150000,3,1,820,7680,1,0,0,3,820,0,1910,2006,4223,35
555000,3,2,3160,4270,2,0,0,3,2650,510,2006,0,256,5
326000,3,2,1720,28000,1,0,0,4,1720,0,1958,1972,1475,32
225000,3,2,1680,6755,2,0,0,3,1680,0,1994,0,2600,1
245100,3,1,1300,7958,1,0,0,3,1300,0,1996,0,223,1
665000,3,2,2190,10370,2,0,0,3,2190,0,1987,2000,724,33
535000,3,2,1720,4006,2,0,0,3,1720,0,1994,0,3189,16
305000,3,1,1160,11776,1,0,0,3,1160,0,1968,1997,1100,42
999000,7,4,3150,34830,1,0,0,3,3150,0,1957,2005,3907,3
215000,3,1,1210,8075,1,0,0,4,1210,0,1983,0,585,28
432500,3,1,1980,5100,1,0,0,3,1270,710,1965,1993,4244,35
655000,4,2,2990,5669,2,0,0,3,2990,0,2003,0,1906,33
266200,3,1,1430,9600,1,0,0,4,1430,0,1966,0,854,32
244615,3,2,2060,4030,2,0,0,3,2060,0,1999,0,4374,18
460000,4,3,2230,52983,2,0,0,3,2230,0,1991,0,2378,18
370000,4,2,3090,18645,2,0,0,3,3090,0,1995,0,2868,14
465000,6,3,4250,23326,1,0,3,3,2150,2100,1967,2011,2510,14
1175000,3,2,1970,23180,1,1,4,3,1100,870,1937,1998,3661,35
189000,2,2,1700,3171,1,0,0,5,850,850,1927,0,3474,1
820000,3,2,2510,5503,2,0,2,3,2510,0,1995,0,3837,35
968000,6,2,3610,17580,1,0,4,5,2070,1540,1959,0,1703,33
1400000,4,3,2980,7000,2,0,3,3,2140,840,1900,2014,2643,35
438750,3,1,1610,6480,1,0,0,4,1610,0,1947,1988,1663,35
1210000,4,2,3650,6982,2,0,2,4,2530,1120,1951,2003,3429,35
600000,4,2,2510,38141,1,0,0,3,2510,0,1960,2012,730,19
589000,3,1,1110,6000,1,0,0,5,1110,0,1932,2002,2725,35
590000,3,2,1650,6150,2,0,0,4,1650,0,1926,1993,2935,35
479900,3,2,1980,12150,1,0,0,3,1980,0,1994,0,2296,18
210000,2,1,880,1157,2,0,0,3,880,0,2007,0,4431,35
745000,3,1,1490,9800,1,0,0,4,1140,350,1947,1988,163,2
840500,3,2,2520,5400,1,0,0,4,1410,1110,1906,1990,1570,35
420000,3,1,1820,22320,1,0,0,3,1250,570,1977,2004,3100,31
565000,7,4,4140,9066,1,0,0,3,2070,2070,1978,0,791,35
840000,4,2,3420,8405,2,0,0,3,3420,0,2000,0,1728,33
681716,4,2,3150,7277,2,0,0,3,3150,0,2006,0,489,32
600000,3,1,1580,7416,1,0,0,3,1150,430,1967,2011,546,3
380000,3,2,1660,8281,1,0,0,3,1660,0,1949,1998,3455,35
168500,3,1,1100,10125,1,0,0,3,1100,0,1969,2010,1364,9
355000,2,1,1270,3200,1,0,0,4,960,310,1920,0,3103,35
277000,4,1,1450,6250,1,0,0,3,990,460,1964,2000,15,35
236000,4,2,1830,9485,1,0,0,4,1200,630,1989,0,3197,14
270000,3,1,1300,4127,1,0,0,4,650,650,1918,1953,651,35
700000,2,1,2320,5500,1,0,2,3,1720,600,1925,2000,1549,35
425000,4,2,1680,9545,1,0,0,4,1080,600,1979,0,3930,17
635000,3,2,2300,5500,1,0,0,4,2000,300,1921,0,2389,35
510250,3,1,1400,4000,1,0,0,3,870,530,1951,1994,4250,35
960000,4,2,2410,4560,2,0,2,5,1800,610,1929,0,3874,35
254000,3,2,1480,7480,1,0,0,4,1480,0,1992,0,1814,21
299000,3,1,1390,9624,1,0,0,4,1390,0,1954,1979,2221,36
175000,2,1,830,2699,1,0,0,3,830,0,1996,0,1932,21
157500,2,1,740,9003,1,0,0,3,740,0,1949,1998,1685,18
580000,5,2,1940,6000,1,0,0,5,970,970,1945,0,4122,35
124740,3,1,1340,15600,1,0,0,4,1340,0,1978,2000,2639,18
1970000,8,3,4440,6480,2,0,3,5,3140,1300,1959,0,441,35
285000,2,1,800,6240,1,0,0,3,800,0,1954,2005,705,35
242000,3,1,1310,9645,1,0,0,3,1310,0,1979,2014,1857,34
840000,4,1,2330,4000,2,0,0,5,1300,1030,1924,1956,3459,35
474800,2,3,1400,1243,3,0,0,3,1400,0,2000,0,2946,35
490000,4,2,2360,4367,2,0,0,3,2360,0,2003,0,626,42
465000,3,2,1840,5752,2,0,0,3,1840,0,2003,0,333,19
515000,4,2,2680,7178,2,0,0,3,2680,0,2004,2003,2933,38
430000,3,3,3890,7140,1,0,2,3,2390,1500,1943,2007,159,35
253400,3,2,1400,8640,1,0,0,5,1400,0,1968,0,99,14
355000,3,2,2400,9701,1,0,0,3,2400,0,1990,2009,3358,14
740000,4,2,2920,46355,2,0,0,4,2920,0,1998,0,2474,13
186950,2,2,1390,1302,2,0,0,3,1390,0,1986,0,2646,14
306000,3,2,1680,11193,2,0,0,3,1680,0,1984,0,1149,32
510000,4,1,2040,8800,1,0,0,4,1020,1020,1961,2001,1019,3
345000,2,1,1080,4000,1,0,0,3,1080,0,1940,1996,4219,35
875000,3,2,2280,4280,1,0,0,5,1280,1000,1917,0,1464,35
700000,4,3,4490,5099,2,0,0,3,3390,1100,2006,0,3850,38
1400000,4,3,4700,9160,1,0,4,3,2520,2180,2005,0,3636,35
499950,4,2,2798,4473,2,0,0,3,2798,0,2012,1912,1595,32
739000,3,2,2810,5400,2,0,0,3,2810,0,2005,0,380,31
363000,4,2,3753,7204,2,0,0,3,3336,417,2008,0,2807,14
782000,4,3,3910,8095,2,0,0,3,3130,780,2007,0,3403,16
325000,2,2,1050,1609,2,0,0,3,1050,0,2005,0,1004,35
485000,4,1,1600,4300,1,0,0,4,1600,0,1916,0,457,35
452000,4,2,2590,10002,1,0,0,4,1340,1250,1968,0,1601,17
264950,4,2,1720,9753,1,0,0,4,1120,600,1978,2000,2857,14
472000,6,2,4410,14034,1,0,2,4,2350,2060,1965,0,4139,14
267500,3,1,1590,11914,1,0,2,3,1090,500,1957,2000,1405,34
565000,4,2,2440,22594,2,0,0,3,2440,0,1996,0,2202,31
535000,3,2,1360,1016,3,0,0,3,1310,50,2003,0,3448,35
389000,2,1,910,7000,1,0,0,3,910,0,1952,2008,1717,35
400000,4,1,1390,7200,1,0,0,3,1140,250,1965,1993,1823,35
264000,3,1,1470,14821,1,0,0,4,1470,0,1958,1972,904,18
690000,4,2,2920,9904,2,0,0,4,2920,0,1990,0,2254,16
412000,3,1,1950,52256,1,0,0,4,1950,0,1985,0,2703,18
695000,3,2,2390,4555,2,0,0,3,2390,0,2006,0,261,33
246500,3,1,1270,11600,1,0,0,4,1270,0,1964,0,187,18
230000,2,1,950,7560,1,0,0,3,950,0,1958,2004,1282,32
302000,2,1,900,423838,1,0,2,5,900,0,1925,0,1535,12
820000,4,2,2280,6660,1,0,2,3,1960,320,1940,1984,4151,35
145000,3,1,1010,5490,1,0,0,3,1010,0,1954,2005,813,34
436500,2,1,1260,5000,1,0,0,3,1040,220,1951,1994,2587,35
2453500,4,3,4730,13586,1,0,0,5,4270,460,1935,0,809,35
672000,3,2,2620,21587,2,0,0,3,2620,0,1992,0,2738,31
680000,3,2,2330,4000,1,0,2,5,1520,810,1927,0,3685,35
750500,5,3,2170,2440,1,0,0,4,1450,720,1911,1966,27,35
550000,5,2,2450,9488,1,0,0,4,1240,1210,1900,1955,135,35
266500,4,1,1880,7632,1,0,0,4,1180,700,1978,2000,2755,14
619000,4,2,2300,3400,1,0,0,5,1550,750,1915,0,2617,35
405000,3,2,1240,14404,1,0,0,3,1240,0,1988,2000,3683,31
300000,2,1,820,3844,1,0,0,4,820,0,1916,0,3934,35
231000,4,2,1530,6375,2,0,0,3,1530,0,1942,1983,963,32
790000,5,3,2900,12160,1,0,0,4,1890,1010,1967,0,3367,3
400000,4,2,1240,3867,1,0,0,3,800,440,1987,2000,407,35
950000,4,3,4140,13392,2,0,0,3,4140,0,2000,0,4240,25
450000,4,2,2240,7725,1,0,0,5,1120,1120,1956,0,2174,35
595000,3,2,1480,5000,1,0,0,4,750,730,1928,0,4064,35
332000,3,2,2270,8876,1,0,0,3,1380,890,1977,2004,2633,32
155000,3,1,1250,6250,1,0,0,2,1030,220,1949,0,4182,35
400000,5,2,1930,9747,1,0,0,4,1020,910,1962,0,1688,17
349000,4,1,1700,7800,1,0,0,5,1120,580,1981,0,3311,32
529000,3,1,1590,6420,1,0,0,3,1590,0,1944,0,3326,35
405000,5,1,1880,10000,1,0,0,3,960,920,1963,2008,115,19
635200,4,1,1640,4240,1,0,0,5,920,720,1921,0,3791,35
540000,3,1,2600,5085,1,0,0,4,1400,1200,1940,2001,3143,35
402000,2,1,710,1173,2,0,0,4,710,0,1943,0,2017,35
3100000,6,4,6980,15682,3,0,4,4,5330,1650,1999,0,3529,23
329932,3,1,1460,5040,1,0,0,3,1100,360,1971,0,275,35
300000,3,2,2080,9827,2,0,0,3,2080,0,1989,0,3414,14
525000,5,2,2630,9216,2,0,0,3,2630,0,2003,0,2423,11
2750000,4,3,4430,21000,2,0,0,3,4430,0,1952,2007,2729,22
602500,4,2,2760,6850,2,0,0,3,2760,0,1999,0,4035,25
400000,4,2,1670,12056,1,0,0,3,1670,0,1955,2005,3931,17
445000,4,1,1990,4725,1,0,0,4,1190,800,1944,0,2972,35
525000,3,3,2600,5238,1,0,3,3,1890,710,1989,0,2488,10
395000,2,1,1320,1824,1,0,0,4,1320,0,1909,1989,1651,35
510000,3,1,2240,3800,2,0,0,3,1370,870,1929,0,4175,35
723000,4,2,1960,8680,1,0,0,4,1290,670,1959,0,1995,3
503000,3,2,2590,108900,2,0,0,3,1980,610,1988,2000,1809,21
672500,4,2,2620,6707,2,0,0,3,2620,0,2000,0,1918,33
860000,3,2,2770,9136,2,0,0,3,2770,0,1991,0,1280,3
475300,3,1,2110,10005,1,0,0,5,1110,1000,1924,1956,4473,19
295000,4,2,2290,4539,2,0,0,3,2290,0,2001,0,3538,32
1425000,4,4,4960,6000,2,0,0,3,3680,1280,1909,2003,2278,35
250000,2,1,1110,26051,1,0,0,3,1110,0,1951,1994,2708,34
658000,4,2,3310,6166,2,0,0,3,3310,0,2008,0,4301,38
83000,2,1,900,8580,1,0,0,3,900,0,1918,0,905,40
685000,3,1,1940,7313,1,0,1,4,1440,500,1960,2001,4288,35
210000,3,1,1590,7617,2,0,0,3,1590,0,1986,0,1182,10
650880,3,2,2930,6050,2,0,0,3,2930,0,2008,0,2849,38
350000,4,2,2040,22653,2,0,0,3,2040,0,2011,0,2137,35
305000,2,2,1000,905,3,0,0,3,1000,0,2006,0,4017,35
645000,3,3,1730,1229,2,0,2,3,1320,410,2008,0,1612,35
385000,3,1,1220,4800,1,0,0,3,1220,0,1901,0,1566,35
860000,3,2,3060,12095,2,0,0,3,3060,0,1983,2009,3368,3
395000,4,2,2910,5000,2,0,0,3,2910,0,2002,0,2155,9
260000,3,1,1050,5850,1,0,0,3,1050,0,1980,0,1179,6
196440,3,2,1560,7352,1,0,0,3,1560,0,1992,0,629,0
425000,3,1,1680,3000,1,0,2,4,840,840,1900,1971,4401,35
2400000,4,3,4140,20734,1,0,1,3,3300,840,1977,2005,4433,8
369000,3,2,1550,8509,1,0,0,3,1150,400,1959,1989,4147,35
1385000,6,2,5700,20000,1,0,4,4,2850,2850,1977,0,3343,3
349900,3,2,2200,7278,2,0,0,3,2200,0,1990,2009,1084,32
650000,2,2,1740,2500,2,0,2,3,1210,530,1994,0,2684,35
299950,3,1,1210,9525,1,0,0,3,1210,0,1955,2005,4231,35
625000,4,3,4240,25639,2,0,3,3,3550,690,1989,0,2625,14
190000,3,2,1590,11745,1,0,0,3,1090,500,1978,0,2403,1
715000,4,1,3420,7200,1,0,3,5,1770,1650,1947,0,173,35
659000,4,2,3190,11375,1,0,0,5,2210,980,1946,0,98,35
490000,3,1,1920,5405,1,0,2,4,960,960,1947,1988,3420,35
415000,2,1,1340,4664,1,0,0,3,1340,0,2004,2003,689,31
750000,3,1,1700,8400,1,0,0,3,1460,240,1947,2012,2932,35
700000,4,2,2310,3570,1,0,0,3,1490,820,1927,2014,4184,35
425000,3,1,1510,44000,1,0,0,3,1240,270,1989,0,574,27
642000,3,2,2670,10082,1,0,0,3,2670,0,1987,2000,2472,33
655000,4,2,2060,8470,1,0,0,3,1440,620,1983,2009,3386,3
1365000,3,2,2090,6000,1,0,0,4,2090,0,1928,0,3023,35
458000,5,2,3090,23265,1,0,0,3,2990,100,1957,2000,4463,5
330000,2,2,1240,1546,2,0,0,3,1240,0,2007,0,3243,35
384950,3,2,1860,3690,2,0,0,3,1860,0,2000,0,4029,17
560000,3,1,2000,7350,1,0,0,3,2000,0,1953,0,148,35
950000,4,1,2500,92347,1,0,0,4,1500,1000,1970,0,4039,23
465000,4,2,1820,20349,1,0,0,5,1340,480,1977,0,1103,42
425000,3,2,1820,8058,1,0,0,3,1260,560,1974,0,777,19
315000,3,2,1060,5750,1,0,0,3,1060,0,1981,2013,3581,35
530000,3,2,1950,9906,2,0,0,3,1950,0,1988,2000,2012,33
399000,2,1,940,4800,1,0,0,4,940,0,1911,1955,2695,35
168000,2,1,1220,3568,1,0,0,4,1220,0,1976,1992,2135,10
1886700,5,3,4180,17935,2,0,0,3,4180,0,2004,2003,2204,3
374000,3,1,1200,9800,1,0,0,4,1200,0,1971,0,1080,42
740000,5,3,3990,18897,2,0,0,3,3090,900,1937,2010,1318,35
280000,2,1,1880,7560,1,0,0,3,940,940,1919,2001,4271,35
322000,4,2,2280,7200,2,0,0,3,2280,0,1994,0,13,18
459900,3,1,2580,11000,1,0,0,4,1290,1290,1951,1999,3315,3
750000,4,2,2600,4674,1,0,0,3,1560,1040,1976,0,3851,35
1256500,4,2,3150,13700,2,0,0,4,3150,0,1966,0,4261,23
3710000,4,3,5550,28078,2,0,2,4,3350,2200,2000,0,2719,22
427000,5,2,2220,4000,1,0,0,3,1230,990,1973,2013,2640,35
800000,2,2,1730,31491,2,1,2,4,1730,0,1947,1988,29,41
735000,4,3,2840,4120,1,0,0,4,2060,780,1931,0,3031,35
642000,4,2,2560,8780,2,0,0,3,2560,0,1992,0,3066,16
240000,3,2,1330,6000,1,0,0,4,630,700,1900,1971,3536,35
645500,2,1,1890,5202,1,0,0,4,1890,0,1909,1989,3827,35
840000,7,4,4290,37607,1,0,0,5,4290,0,1982,0,733,16
475000,2,2,1540,54450,2,0,0,3,1540,0,1983,2009,2782,31
568000,4,2,2340,50233,1,0,0,4,1170,1170,1966,0,1868,33
325000,3,1,2180,10230,1,0,0,4,1090,1090,1961,2001,4465,35
825500,3,2,2780,11964,2,0,0,3,2780,0,2009,0,535,19
499431,4,2,2620,6019,2,0,0,3,2620,0,2013,1923,241,27
919204,4,3,3760,5000,2,0,0,3,2860,900,2014,0,2455,35
545000,4,2,2720,4738,2,0,0,3,2720,0,2012,1912,2894,38
660000,3,2,2675,40910,2,0,0,3,2675,0,1984,0,1797,33
538888,5,2,2080,13189,2,0,0,3,2080,0,1987,2000,1956,33
693000,3,2,2460,12028,2,0,0,3,2460,0,1996,0,4524,31
289950,3,2,1960,3480,2,0,0,3,1960,0,2004,2003,2463,32
587000,4,2,2550,6256,2,0,0,3,2550,0,1992,0,640,42
615000,3,2,1760,1146,3,0,0,3,1760,0,2014,0,3678,35
459000,3,1,1620,7330,1,0,0,4,1090,530,1974,0,4455,19
243000,3,1,1790,12000,1,0,0,3,1040,750,1960,2012,1962,10
1505000,4,3,3480,7232,2,0,0,3,2580,900,1926,2010,1551,35
660000,4,1,2780,9900,2,0,0,4,2780,0,1978,2000,1755,33
1595000,5,3,3640,8239,2,0,3,3,2540,1100,1982,0,1329,3
250000,1,1,750,4000,1,0,0,3,750,0,1918,0,3247,35
315000,3,1,960,6634,1,0,0,3,960,0,1952,2008,1322,35
404000,3,1,2030,8880,1,0,0,3,1330,700,1963,2008,3430,35
559900,3,2,2930,5569,1,0,0,3,1860,1070,2004,2003,1538,42
285000,2,2,1380,1073,2,0,0,3,1140,240,2011,0,2433,35
500000,3,2,1720,5525,1,0,2,5,960,760,1941,0,3419,35
380000,2,1,1210,4800,1,0,0,3,1060,150,1950,2005,3327,35
469000,3,1,950,4250,1,0,0,5,950,0,1948,1985,1559,35
405000,2,1,1710,4234,2,0,0,3,1330,380,1920,1979,3150,35
439900,2,2,1410,12282,1,0,0,5,1410,0,1909,1988,2638,29
525000,4,2,2910,7631,2,0,2,3,2910,0,2006,0,2223,21
580000,4,2,2220,7064,2,0,0,3,2220,0,1988,2000,3111,16
1250000,5,3,3160,13238,2,0,0,5,3160,0,1972,0,3954,23
275000,3,2,1380,4500,1,0,0,3,1380,0,2008,0,2062,21
629000,3,2,1760,5000,1,0,0,5,960,800,1920,0,2116,35
395000,1,1,730,3000,1,0,0,3,730,0,1911,1979,3729,35
965000,4,2,2460,5000,2,0,0,5,1620,840,1938,0,82,35
820000,3,1,2160,6272,1,0,0,4,1390,770,1960,2001,1655,35
661000,4,2,1990,4600,1,0,2,4,1420,570,1932,1958,3275,35
789000,3,3,3740,39640,2,0,2,3,3740,0,1991,0,4499,41
668500,4,2,2710,5500,2,0,0,3,2710,0,1999,0,3818,33
350000,3,2,2680,7836,2,0,0,3,2680,0,1990,2009,2655,1
250000,4,2,1850,7560,1,0,0,4,1540,310,1978,2000,3307,18
725995,4,2,3190,7869,2,0,2,3,3190,0,2001,0,4057,38
1000000,3,2,2730,5832,2,0,0,3,2730,0,1998,2006,721,3
686000,3,1,1840,9990,2,0,0,5,1840,0,1961,0,369,35
665000,4,2,2720,10000,2,0,0,3,2720,0,1987,2000,1776,33
1965221,4,3,4370,8510,2,0,1,3,3610,760,2003,0,2200,3
653000,3,2,2290,3475,2,0,0,3,2290,0,2006,0,1851,16
430000,2,1,990,4802,1,0,0,3,990,0,1947,2012,4137,35
305000,2,1,1140,2980,2,0,0,3,1140,0,1988,2000,3160,16
809000,4,1,1840,4337,2,0,0,4,1840,0,1917,0,460,35
440150,2,1,1110,6800,1,0,0,5,1000,110,1947,0,472,35
615000,4,2,2150,9070,2,0,0,4,2150,0,1985,0,837,31
1035000,3,2,2230,5750,2,0,0,3,2230,0,2003,0,1474,19
455000,2,1,1170,6000,1,0,0,4,970,200,1941,1998,4451,35
635000,3,2,1960,7200,1,0,0,4,980,980,1940,2001,3149,35
675000,3,2,2610,9002,2,0,0,3,2610,0,1988,2000,34,31
316000,3,2,2130,8721,1,0,0,3,1570,560,1987,2000,1705,18
955000,3,2,3020,43560,2,0,0,3,2720,300,1969,2010,564,3
985000,3,1,1670,5400,2,0,0,5,1670,0,1912,0,1427,35
465500,3,1,1890,7004,1,0,0,3,1290,600,1965,1993,3464,35
305000,3,1,950,13475,1,0,0,3,950,0,1950,2005,1695,36
645000,4,2,2430,14400,1,0,0,5,1670,760,1963,0,1002,3
730000,4,2,2360,6000,1,0,0,5,1260,1100,1939,0,2939,35
366000,3,1,1510,8301,1,0,0,3,1510,0,1967,2011,4305,19
290000,3,2,2080,4828,2,0,0,3,2080,0,2002,0,2217,9
472500,3,2,1750,15500,1,0,0,3,1490,260,1982,0,1735,33
550000,3,2,1810,4064,1,0,0,3,1810,0,1925,2002,4083,35
410000,4,1,1790,11875,1,0,0,4,1490,300,1969,0,3607,16
440000,4,2,2340,11034,1,0,0,3,1720,620,1967,2011,1600,20
535000,3,2,1690,9626,2,0,0,3,1690,0,1984,0,3299,16
300000,4,2,2070,7476,2,0,0,3,2070,0,2003,0,299,1
432500,3,2,2240,6396,2,0,0,3,2240,0,2002,0,3948,38
870000,4,3,4500,21780,2,0,2,3,3040,1460,1980,0,3445,23
492000,3,1,2770,39927,1,0,0,4,1580,1190,1978,2000,990,16
199950,3,1,1010,7245,1,0,0,3,1010,0,1969,2010,2544,14
439800,3,1,1120,6900,1,0,0,5,1120,0,1956,0,1068,3
320000,5,2,3020,21441,1,0,0,4,1510,1510,1978,2000,2512,18
687000,4,3,4400,186846,2,0,0,4,4400,0,1993,0,2492,12
345000,3,1,1990,5650,1,0,1,3,1320,670,1963,2008,80,35
274950,3,1,1450,8820,1,0,0,3,1050,400,1958,2004,3620,40
270000,4,2,1920,8497,2,0,0,3,1920,0,1998,2006,3539,1
342000,2,2,1175,1366,2,0,0,3,740,435,2005,0,4380,35
327000,3,1,1320,13200,1,0,0,3,1320,0,1970,2014,308,32
610000,5,2,3990,3839,1,0,0,4,1990,2000,1962,0,3222,35
455000,2,1,1140,5720,1,0,0,3,850,290,1947,2012,2365,35
540000,4,1,1720,4240,1,0,0,4,1460,260,1925,1968,2380,35
411000,4,2,2150,9915,1,0,0,5,1240,910,1976,0,3943,25
544000,3,1,1790,8203,1,0,1,3,1790,0,1910,2006,4519,35
802000,2,2,2210,6327,1,0,0,3,2210,0,2003,0,1987,31
568500,3,2,2180,7519,1,0,0,4,1310,870,1981,0,158,31
391000,3,2,1410,1290,2,0,0,3,1290,120,2004,2003,1801,16
